Date,APPLE,MICROSOFT
2020-01-02,73.15264892578125,154.77955627441406
2020-01-03,72.44145965576172,152.8522491455078
2020-01-06,73.01868438720703,153.24732971191406
2020-01-07,72.67527770996094,151.85006713867188
2020-01-08,73.84434509277344,154.26878356933594
2020-01-09,75.4128646850586,156.196044921875
2020-01-10,75.58336639404297,155.47335815429688
2020-01-13,77.19813537597656,157.34280395507812
2020-01-14,76.15573120117188,156.23463439941406
2020-01-15,75.829345703125,157.24642944335938
2020-01-16,76.77922058105469,160.1277313232422
2020-01-17,77.62924194335938,161.0238800048828
2020-01-21,77.10315704345703,160.44573974609375
2020-01-22,77.37838745117188,159.67481994628906
2020-01-23,77.75103759765625,160.65773010253906
2020-01-24,77.52694702148438,159.03880310058594
2020-01-27,75.24724578857422,156.379150390625
2020-01-28,77.37594604492188,159.4435577392578
2020-01-29,78.99559020996094,161.92970275878906
2020-01-30,78.8811264038086,166.49737548828125
2020-01-31,75.38365936279297,164.0400848388672
2020-02-03,75.17662048339844,168.03916931152344
2020-02-04,77.65847778320312,173.5704345703125
2020-02-05,78.29173278808594,173.3584747314453
2020-02-06,79.20748901367188,176.95281982421875
2020-02-07,78.13086700439453,177.20338439941406
2020-02-10,78.50194549560547,181.83851623535156
2020-02-11,78.02831268310547,177.73336791992188
2020-02-12,79.88131713867188,177.9935760498047
2020-02-13,79.3124771118164,177.0299530029297
2020-02-14,79.3320083618164,178.6102752685547
2020-02-18,77.87940216064453,180.42190551757812
2020-02-19,79.0073013305664,180.9630126953125
2020-02-20,78.19676971435547,178.1995086669922
2020-02-21,76.42679595947266,172.566162109375
2020-02-24,72.79647827148438,165.12588500976562
2020-02-25,70.33070373535156,162.40101623535156
2020-02-26,71.4464111328125,164.43016052246094
2020-02-27,66.77608489990234,152.84458923339844
2020-02-28,66.73703002929688,156.5453643798828
2020-03-02,72.9502944946289,166.9617919921875
2020-03-03,70.63343048095703,158.96107482910156
2020-03-04,73.90973663330078,164.79733276367188
2020-03-05,71.5123291015625,160.66172790527344
2020-03-06,70.56261444091797,156.12026977539062
2020-03-09,64.98169708251953,145.53961181640625
2020-03-10,69.6617660522461,155.49215698242188
2020-03-11,67.24240112304688,148.44805908203125
2020-03-12,60.60189437866211,134.3694610595703
2020-03-13,67.86248016357422,153.4727020263672
2020-03-16,59.13219451904297,130.85226440429688
2020-03-17,61.732234954833984,141.626220703125
2020-03-18,60.22104263305664,135.66427612304688
2020-03-19,59.759620666503906,137.89639282226562
